City Name,Latitude,Longitude,Elevation (m),Temperature (°C),Land Cover,Population Density (people/km²),Energy Consumption (kWh),Air Quality Index (AQI),Urban Greenness Ratio (%),Health Impact (Mortality Rate/100k),Wind Speed (km/h),Humidity (%),Annual Rainfall (mm),GDP per Capita (USD)
City_267,35.462833379148236,94.48512686664861,1766.2210038300816,28.43392693469499,Urban,7038,37937.65532789171,195,27.375939765687733,31.50465634308317,28.663445743142024,55.56834474493755,2462.76666848256,18999.685248586717
City_268,36.447135117679665,135.63562923422978,2159.724756227056,21.900453234219164,Water,975,2012.8970757033187,90,12.517476348467662,41.43264530591446,7.408835009756776,75.49698141481441,1759.3671905184058,26771.38226817151
City_269,-25.291592780444063,-56.85057046227331,2700.0924665368666,19.397207128644233,Urban,8184,14181.962693117213,158,12.63826289298013,39.17347800246338,25.789360360578193,75.75734042679963,1332.3218928123156,40631.172780556386
City_270,-37.153468032391196,115.65262968192462,1312.4816041918646,19.861906964250885,Water,9668,26362.21876446058,185,44.600562797332735,13.853462485669981,5.0643001735369255,53.43265458566138,833.07702699454,18726.647284205726
City_271,55.68500798613246,-140.1725746961254,3127.4184875694414,21.486169210149665,Industrial,1707,14173.490380189323,178,32.896449721701394,47.04400847796021,25.618286464255586,64.60279016058792,2472.3535945673893,26688.4813063491
City_272,55.820411042252545,124.72282502442653,3870.5507873514207,29.62541359592642,Industrial,2460,31793.268323530945,151,21.326081301805285,6.217292071543517,0.39686438715881955,77.07630248583456,2141.6980185262573,33865.63894668744
City_273,66.07301734441867,-134.10408156048632,3509.329450020074,32.30211722350586,Industrial,1057,24611.506484456215,139,40.698515316261634,43.75668093105761,15.35341369708442,78.48233995765406,1062.9546049018388,14202.532868879096
City_274,74.38329946016484,-36.976575398267784,178.28471406760715,33.883367162598205,Industrial,1382,18723.80248811945,42,22.642905912505558,48.547012480230926,23.083277382646703,60.3583616168819,640.1373914423789,14598.617440217235
City_275,2.041631794968808,107.02633168063932,2162.2812626602304,29.672584656382377,Urban,5261,47511.2227166551,184,38.88158771722113,8.857676161131279,28.0438655247835,58.11299221137307,613.2511147551161,46737.243224149286
City_276,0.27293304369592875,-126.02972615444145,472.1858028817869,17.88517239370032,Green Space,6367,31975.815460136415,129,27.960437349134516,36.10330321018927,27.276064086194612,51.14777263714103,740.7562990110677,36453.19409322334
City_277,53.69313221401953,-97.46949771624907,1089.2025713813737,27.203367652163553,Urban,7463,7367.12724112912,164,51.17761133059095,2.014275938899923,24.588746086429346,78.35487492761641,1661.5371672288434,29282.147134942134
City_278,26.993507539997722,80.01092462150388,4439.981669702159,20.9400781013848,Water,7666,28444.49317472638,51,51.034808038338966,20.271141256957748,26.645740489839124,45.7125721789147,2357.5268424109845,32738.282666609986
City_279,36.35403790638661,79.21315315658677,641.2299430568095,16.36676555115128,Urban,8429,39255.860806844146,103,33.867519906120066,25.8141649598837,5.976590575112295,63.193183041909,1493.486856011969,2435.6727120675
City_280,53.2426804984982,50.81314783870704,2244.996690531102,31.021789485648064,Urban,5847,35715.995177147066,161,27.54095546675078,29.032261295481703,8.525528871351863,51.302010700745555,2185.8909649123943,31287.045312523147
City_281,70.20096152716192,69.821440008156,2781.7008044315357,10.960658724058124,Water,7769,9432.37223546771,52,28.12798982795473,46.79686241242798,8.669055747631756,51.160331613911865,1391.7732397196155,25965.934787985894
City_282,-29.160871766723552,15.380799605134627,3161.092367448468,32.54404980338559,Industrial,8625,48648.57995296506,148,50.285726283410895,33.61253436470973,11.311617930050964,56.19874349504754,1917.1670915356506,27741.734309192347
City_283,-22.39506852481007,-89.35233879349701,2518.4190756911134,21.53693661561835,Industrial,2954,22991.868641583693,99,26.4089741398806,24.06389756096185,11.799620111555662,79.95171743262618,1963.7454745730017,18611.767514710038
City_284,-73.08325082864357,-55.549442338589,43.96881338632647,25.93003692020701,Industrial,4994,8792.225183272803,113,20.4529686853423,40.48375181329447,16.336659739640265,42.198652273592884,847.9274118066774,4992.220987934153
City_285,14.090425379311313,-114.62482195148677,1469.0758870979635,26.483848055144566,Green Space,2446,9829.591952279248,130,14.234417093765341,47.526641047720446,4.796392900993242,63.14167272814126,1222.4321179516237,10473.622446990557
City_286,-83.53039071658642,147.04220208010622,2329.7023952312015,32.37794351766341,Water,3308,5813.514617264944,113,33.334656044220424,1.1033074341145421,20.73739991357968,43.30288632141109,1774.604313076048,47586.49094742091
City_287,-6.192356736157166,30.021046115803358,395.3992461517501,25.916742054180183,Water,7142,40372.38731331178,190,34.10660494599209,49.126063612801936,5.026996179135194,46.18083319962076,641.3932163687324,21026.278551275765
City_288,7.676034247363788,-35.69348996508964,1577.8211904413133,25.348339619001543,Urban,4325,6979.494221770584,57,52.04543552014536,4.3066069531840165,9.309254463136426,57.58251767091595,1223.080375525913,23867.474635712344
City_289,-38.422574616908804,-13.677910688112235,149.41398956114955,11.666301014017249,Green Space,4036,7131.1375999455995,165,21.0619348223032,40.71933896343807,15.100353918184622,60.41840525385766,1569.598932562385,3582.7797028185105
City_290,16.349986902421932,161.02200226025354,353.60323719759333,22.9602005486301,Industrial,6568,42673.10912328104,30,29.049563683419997,14.016737627570624,23.89321684570432,50.351696334580964,2492.4489860892772,2840.745247655049
City_291,-84.5099550109711,-124.79349487821113,1786.1547429071823,13.754225020426041,Green Space,4302,17885.60013793042,194,50.42028694468455,6.608982887693587,22.184076997161817,52.658285234976645,1449.0671252448815,36141.890905291126
City_292,-83.2773260251414,31.042739526047,597.2208931937715,28.43584421803714,Water,5199,2512.0373110955497,92,51.181180537448675,21.992781985691746,19.366030692315668,43.47868081023732,2132.113514228647,27366.63854193445
City_293,58.06810091873848,2.119924398407761,2553.933817177012,22.805548020316863,Water,2470,3542.869676402133,51,29.23055379893841,32.19782897238068,4.6731978174051045,52.12879135377002,1364.1345701332355,25926.593226597066
City_294,-25.16568454597268,40.123524756473216,3102.592361117696,27.00569448020883,Urban,6306,7966.351888490883,99,32.95620116433405,19.04759225117375,16.41136036846733,78.66233757522176,2092.7814452394177,12913.101990710766
City_295,-67.12910772266073,-173.48033382449742,3602.640145990873,11.041822515059607,Urban,6642,11456.274050808788,154,25.164294542464148,2.728270414134948,2.623395053996563,77.78829526689927,1690.8296032402168,37492.78584986619
City_296,4.003786809864792,133.96460721989456,900.6760991016454,12.119800401145081,Water,3319,33592.16351768187,178,56.6277439209656,29.97305698293583,11.320895303899523,53.3951316054794,2273.190883004797,9243.592376316103
City_297,48.598839557749955,155.56258169410046,753.6716201658139,27.908084701567056,Industrial,9594,8708.987720089584,125,15.932188287079015,45.120163805533736,12.405495908698775,62.83415745115046,1321.88510470022,10306.802439389981
City_298,-51.15221505056823,23.447946092115217,470.55528150480114,11.802108399966833,Industrial,864,6824.845167676528,192,56.6874711500735,19.160768297362583,1.1943431833726148,76.38381564443777,1708.6088396429577,23574.8963960655
City_299,22.120285647420047,70.7942965956812,2863.9361229463652,11.781418194131465,Green Space,4758,38471.23793233768,108,44.19332259176716,10.816638881541351,8.219642984099155,40.247352905635864,1760.0373612376547,15027.713243485105
City_300,-74.63745630112176,152.09977722382644,3179.1407691910554,10.302711880872186,Water,3619,33881.70890913581,34,36.578607634336564,22.12886729664077,28.66948401799468,72.42734281350367,1334.7658836009466,13125.686080424171
City_301,-80.69729018965062,74.60590835282349,142.13765171538915,33.912534957487004,Water,2363,22330.88685130657,89,11.632953039224795,2.4181355524390433,28.608978234890685,77.93478211155676,788.624087374963,32616.64458311325
City_302,5.643833682266646,-125.08594455086592,4212.955108096604,28.437708986475172,Industrial,615,27916.178802525093,149,33.77980959110042,41.02437922401374,10.569811627576179,43.653029373342285,687.1188138246711,32897.615515708676
City_303,7.314321889819169,27.463809660052732,233.87077643162584,18.831285212551606,Industrial,7584,16287.216995994506,75,30.387405250136613,41.317040547509336,1.2930032684497217,46.45790744131684,533.3431011992662,41401.33642019653
City_304,24.737382269677184,38.417416697828116,2435.833508854817,17.41338953219138,Water,8516,24642.520591532673,163,18.060940598756126,29.400023171481422,5.372848179845446,78.42985211085421,2247.0685284904293,21467.719781675816
City_305,40.69644007007909,-27.312958331141033,3190.772337529124,18.742580743646236,Urban,2884,25826.959800154542,85,42.82048017503285,17.655144446919476,11.766533803006205,61.50160574561385,972.949824477389,4581.169460281362
City_306,85.65337430325624,85.11992482490024,3919.3610568573854,29.366338279529547,Water,4435,19974.6262877267,139,58.55754536841429,39.989168222289166,28.433390939076894,40.567865378868945,923.0134985635361,14409.652861151426
City_307,2.9340626942151573,156.37212531684537,3213.3911945959253,26.534265276760358,Water,8242,45422.03832293597,186,38.10944055322626,27.73435123941836,4.235971906115548,50.30527995054116,1972.070800852131,49020.26769664403
City_308,-31.867834870575727,153.20466464643948,3607.7763738140634,14.629889196686698,Industrial,5942,1787.031384069301,133,45.73766382219729,41.29661542750081,22.905475310046366,57.997746970754385,1140.0322261747835,30216.670186402403
City_309,53.13351505836667,-17.697826294512453,1527.5258664426274,14.35273338335211,Industrial,2990,39326.39189147106,106,13.42252262830084,31.57293962915103,3.2604761812407625,67.71635644099071,1512.0893848236733,35777.117155249995
City_310,-41.25019477282664,-139.2343034973281,3666.713011859305,12.459891242834933,Urban,7480,7094.758730824892,175,30.883349790849735,39.22027366063986,29.437727321738304,69.32641512547198,825.0221305949126,1360.5336516453121
City_311,-10.985144272985508,174.54283162644043,360.51680873103817,26.507567992533453,Urban,9634,40079.820666322776,31,15.817924258224794,29.928149660888,11.44849497327405,79.81686051701824,2419.4914429239384,26392.08087694352
City_312,-75.87785135839212,122.0033111205363,4026.6749522723744,29.109316555543398,Green Space,8161,31179.68386815934,37,40.63979177682552,20.70705341078331,23.25703616697168,51.50044797535036,2203.1628000344745,2838.904219058353
City_313,-85.43686618521765,-135.12143476682394,2464.165692691813,16.6261607081251,Water,2224,42320.626455883714,104,56.92410791070773,47.89729299630688,10.277732484333955,61.528804074739014,2227.5792459300064,28892.280392480952
City_314,83.27671464202652,151.50307774225405,3677.8399648312216,10.52362402577282,Industrial,8682,5778.201956403976,154,43.08888662358193,27.05569124394224,18.83006631476426,61.3329419143842,1313.5474971440103,46117.77163216769
City_315,60.47642169219705,133.1626903423662,2035.4322803323507,12.054291686910684,Urban,3267,28390.051070888927,67,13.840152415721077,30.25447592702692,5.7604825422011015,56.2258103778895,2024.7224274143457,48452.53739451998
City_316,35.27535709686563,6.781700565385961,2896.0996283843624,34.196500871125764,Green Space,1637,25553.306132847658,56,27.733310249254142,11.024381970737462,4.380630578908876,46.76647575369681,787.7523107795603,27487.081094057285
City_317,-16.388470005431415,32.85915686817452,2368.8119742125095,17.386119436935505,Green Space,4617,35603.465965204574,49,37.533168972042574,31.282539471363823,28.141924187043937,79.09826252735371,517.2380051835605,23452.035457358583
City_318,-58.807022387247756,-36.359026606753105,3292.1528478989935,29.23057869595334,Industrial,3920,27180.237042790115,169,30.160387806662612,28.580382474147193,27.529418337133002,74.13268746666344,539.9458651560562,47305.83761817621
City_319,-61.84133231920451,-160.28581002406872,367.3349191376531,25.616589221356595,Industrial,6345,27495.993789522105,72,51.68220052375862,9.241919897351247,26.62406820638647,59.93332113176949,1673.203474809121,34006.88176783806
City_320,-44.95627833037284,-59.328993007475674,271.5843779575371,19.548490991322396,Green Space,5278,22050.20123522717,60,50.73355023549946,2.979354867657186,18.763003504997805,64.12981690736119,1410.7898104958817,4180.064697382064
City_321,8.860799647101686,109.0272414952841,1111.964553045659,15.142181554888879,Urban,4406,16132.8867763597,120,40.59155100516107,30.217965985738555,24.248046336488347,49.09044214238649,1536.0306978170395,23820.55330570738
City_322,38.62726608601122,-178.33247171834296,717.9510605093475,13.034660453985161,Green Space,4137,24630.953701357415,90,28.672897256635263,38.18461346751603,2.0711081073412476,61.751482815669874,514.9262808344388,12772.005904750891
City_323,28.835527809191632,-59.94029819118809,3923.0260496649075,25.375324200971665,Water,3453,6806.125579651629,138,22.766818688162207,26.17006854610041,10.043671256720375,67.79880532485903,1345.3732393148514,24020.411750985397
City_324,-39.61189854973029,-36.659270307260414,986.4629431111994,29.3658445159447,Water,6429,48114.15361017115,120,15.293715910656466,11.338631265982285,9.411093742714687,60.60668113546355,1936.1363224017216,23317.813028311724
City_325,81.87575051937495,13.462417057652232,4391.393651186091,26.097606338528266,Industrial,776,36006.12741770332,192,27.7448841743277,33.326098834651745,19.0693596585784,79.61140682339766,1385.3874039348716,29525.095337922357
City_326,42.82144500523833,151.14802190859376,1516.031062969981,23.25755333122896,Urban,2499,47670.88871770449,124,30.658625860385975,4.0052863304801125,10.678733204119215,64.45366624990905,1964.4384126244445,18481.75402711331
City_327,9.783729452052128,-55.315442028253955,819.5306205991468,11.048780585790906,Urban,1727,12109.641734168199,172,43.79114625520368,22.091685240097732,4.4552034493104244,54.838948503686765,966.0379287936696,9049.252023340476
City_328,20.1097343221834,-55.096847317358026,3553.6432821411563,34.212219439859595,Water,6837,44087.709988649876,173,42.90799121487867,8.16833791992101,17.89401226240631,70.88608110463352,2126.284008963451,25682.252294907856
City_329,-14.47198876299781,85.50044931950941,2964.1849897539423,29.967854791364363,Green Space,4235,40630.70924361338,42,13.505406982062848,9.222952552994169,24.431517620072444,46.81850046326568,1676.8624809069047,41679.94133294234
City_330,-45.408421889791654,-17.201541279669414,2241.880724039125,17.32055091752412,Industrial,1195,34180.46821042601,142,29.762965771557887,10.114697457910182,11.463704833799195,55.38063254825066,921.5261988598124,33536.59917531251
City_331,-25.924917842772913,-99.1422637416065,2499.1359792193407,34.49925823397126,Green Space,4652,31626.43011817508,64,19.088943360868097,19.335352852198895,3.9680614529544513,53.87835801510343,973.4409517076658,17580.025430335576
City_332,46.41229988358643,-17.12177419223039,3236.4080022251874,25.047039740908055,Green Space,8401,16510.93359812563,178,17.840635265840284,2.5575102810198813,5.900645919384692,57.27228380431109,1756.060929139074,46840.628115184
City_333,-87.40917204664395,-129.29147266327206,1028.0463359908442,24.56056645518116,Green Space,7970,41004.128463286506,187,51.36510748686229,19.88967204645491,7.124499155081519,71.27119303714906,2159.879186424887,45698.170991209925
City_334,-69.10692470875507,-116.50068485775961,4483.502622255339,28.7018294857383,Urban,8037,25574.257612506957,77,12.095760835812877,25.585372355735043,8.996927789836086,59.3669212865363,1331.2555640583105,11258.07156982084
City_335,-81.7195244360845,-0.5876018137873018,4386.569229660524,30.29424470225344,Water,3341,4473.687218672983,64,30.959143795106066,24.164714248316262,19.283852115189273,71.76057801063851,1016.6008582551844,2931.4616708977856
City_336,-82.66881558258538,-29.186838178362763,2926.465588561216,26.411965183287567,Urban,4708,16330.294881901369,115,18.410182788325912,19.139205020152026,18.02836453613157,63.05955612559464,2234.023213821201,37324.12670918735
City_337,63.982905121981304,149.34452438451603,897.9410291811531,13.202393659155,Water,9233,46829.55782872105,195,53.9665107839237,41.957330403537625,20.882395847011175,53.68277738630221,1838.5365835016698,41552.90280610851
City_338,36.658414688404264,-49.53819631801207,3061.027090940811,18.45668764986246,Industrial,1588,42683.33276963747,188,37.85202566375176,7.266334621025205,10.875059535945395,72.3991497473389,1396.170974566153,48425.36373161641
City_339,-4.648710764281461,29.01180610009564,324.89284040629127,33.20209100815124,Industrial,3863,49113.37920575042,181,21.5690318188424,25.2848371890687,24.71992955639935,49.531586822123664,1475.8003905586038,44601.983310327225
City_340,-72.38985108281973,47.615143651030934,137.9362599261273,15.615390296096297,Green Space,524,31771.675747600806,143,35.12136435831882,3.102070847827715,6.122629834672808,48.975319191991815,908.5129358727928,30426.203642114328
City_341,-1.5091424789701762,-175.28599562819988,1159.5729983004617,19.304175595937835,Water,6644,13127.993583880187,129,46.574317985155794,3.5577839438954872,14.071222425544619,60.18011696219343,1753.6052601296878,26972.564621406662
City_342,-4.7750812594981795,58.87345392601583,2081.8033053269232,20.8019220736049,Water,6168,8977.937434166324,189,57.90590044597169,28.693292483854815,24.02816164624291,50.433969838483556,1217.4850210857771,2364.211511866728
City_343,-58.82366341619726,-115.90705192688948,3907.2262743377123,20.985124742361304,Water,4736,10158.80758981462,128,21.02230021227095,28.30092124439105,5.404759431978578,40.363481398048656,2491.2903533486988,13086.165895394113
City_344,-11.906703137164854,165.98531428900384,3272.260813948386,25.323489562363136,Green Space,8568,1969.987259015465,32,54.309088606467256,43.90167564222285,3.2958934122234886,65.93190109195206,1460.3670305237756,23521.122834913396
City_345,-18.26914780847278,-126.48141800887933,3342.179345399915,33.576895943617686,Green Space,2735,20143.42343831102,114,56.71520570837451,27.89368378300366,26.510519030639692,60.44375285889592,1471.7712123792262,31796.69110409482
City_346,20.853017649398964,-30.735315458271458,1914.7200050163392,16.017317795812623,Industrial,7795,10379.956344477583,154,55.82102722660331,47.98955102024251,10.287889882775877,57.82071257972645,1631.7035748213439,28305.339832602123
City_347,24.316857156175885,-149.27411949168823,1556.707466461333,13.037534407522951,Urban,8892,21171.11756237842,167,41.7707178430955,2.434742419996488,20.51610374727096,78.67874058473262,2333.5120062374936,37389.163494402834
City_348,-81.84527824103199,178.87473066454106,1669.674433430712,14.936762246498432,Water,8948,46814.72716009951,112,41.49103272173538,4.900384239037053,0.7604581279181544,62.84796735851655,2101.636199719501,14708.579613465003
City_349,-22.569729367235183,0.7902037192473301,4444.42303681226,32.17312250523174,Water,4247,22096.47026585231,54,30.16053165919114,2.20329307851907,20.701406652283488,74.53726311157538,1402.2601395956829,28682.677774971187
City_350,22.654784828562555,34.338606235215764,180.49136135617115,26.14527031638015,Urban,3675,44021.24035225691,97,47.619894115189396,9.263842516677002,9.483039346409116,45.57800944820641,1937.398531945592,5318.969926148814
City_351,0.5645265444157843,-155.8524681401661,3901.6417325510183,17.147669730979004,Water,5397,30669.733564177946,90,36.564700917546595,27.063505547083906,1.6722256076232522,62.7682585251771,1672.4709975615233,21269.61065557714
City_352,64.16817141389802,89.98576934370402,2604.03933857577,30.398673474215432,Green Space,5537,13109.446178408203,58,43.871903561414726,32.2786090713714,18.29438284644351,74.71918506923612,1484.7340974024978,37757.880814775446
City_353,28.564853691410107,-104.43398648558913,1973.769386353157,31.5342499090859,Green Space,7927,18436.88320370136,156,31.42289519243977,2.27925789743344,7.224114482195198,63.32423029119592,884.6315455687011,34976.641818023156
City_354,-60.671803125342656,143.29954419865697,3263.6594718681145,31.16285846725695,Water,9105,5112.057255250042,48,46.574823202156956,47.298544492279966,11.6042172615564,68.72056712508007,1427.8725269097818,49541.49412143677
City_355,-77.29762546792263,-106.14972942647742,2190.0102364111626,32.97316334098886,Green Space,2514,17339.667086204514,103,51.22357588022745,42.10826883251905,2.417424368595408,54.8817427124883,991.6371740451493,14616.665173400044
City_356,25.635470077136816,-111.35242056108004,3930.4045713674727,16.306025504334038,Green Space,1881,34199.50632967317,90,17.321812830140807,14.830624107854657,4.41489753284836,43.69798068148266,2329.684299703309,25411.275659524978
City_357,-85.22796410250807,-166.84211957468585,4053.1583880506632,28.87604821865696,Water,1598,4533.443553542324,182,51.6464857787114,3.859376511323398,8.939317064875313,58.31601180508286,1170.813626992694,17146.99027492584
City_358,15.439604629223396,-10.05589976040028,1897.7441709305494,21.5134874318535,Industrial,3926,11064.669015423438,49,37.014826589515366,8.494353660952864,2.692785016804714,55.7791756335543,2404.5280290667442,22589.55258889956
City_359,79.24144345649236,23.342807974541927,1245.7250875577322,31.049963822251538,Urban,4155,19690.61102925226,77,52.233295454511214,6.347220687748633,27.324787940589456,74.6824072951579,1566.1105801894223,42990.556363600015
City_360,13.58535201765821,-156.34488980579314,2665.57647867013,28.21226692904033,Green Space,8438,49120.427313782166,116,31.56508531705073,6.164188964947343,0.18141129551935253,49.75981209409889,1763.0887573523207,34526.24468423585
City_361,-20.12941328282605,99.18994201020382,4105.635055275109,29.411186162493117,Industrial,9601,39458.22932498513,181,28.952024269151753,25.928084433286696,14.515806565929342,78.66936910140433,1585.8808889786555,44239.6183760315
City_362,25.791879319623575,-16.81601949071006,947.9798505254996,26.404045942026787,Green Space,687,36940.85057811309,168,55.75303662586112,12.292372124670015,3.697423743976543,78.32552479217985,758.7612339334019,10972.044308262437
City_363,-7.514479711527002,8.780496957928818,2803.3496260356724,14.43571923674267,Green Space,5909,6693.356869746853,139,22.558463377420065,17.906985826457223,9.230372684338455,49.90526572285755,1251.642438015882,43794.69477423046
City_364,8.21102207686829,-21.325411102237865,2842.0209904163426,23.62567297242346,Urban,2592,39268.79878713458,57,52.210616264307156,49.475266669216126,27.781786794547966,53.92207821909282,698.2922245552479,3928.351434740837
City_365,79.46366557977453,-35.72529808488264,3299.0086008687645,34.616743488112704,Green Space,2630,39478.17176428474,88,34.2010286254702,34.21571244626724,4.8508365982196056,75.82222963495539,1745.9080883667634,44541.36474142047
City_366,-20.501525195860637,21.470519270958448,592.0545830726691,33.43470166242797,Urban,5742,30454.032085592087,162,35.70477212756299,47.44903335235007,28.97496959154998,78.6648888358443,1393.7483904008777,17124.615193575668
City_367,83.01430148830457,-124.1135114649435,3221.2123410693985,11.079343394925292,Urban,9049,49527.727317920224,80,25.423414074474202,7.127827751655779,6.173831309682651,57.73756411344176,2055.969943141874,16414.794037289255
City_368,72.96311555209147,-114.5058730217024,4090.6463429953847,14.120370393235929,Urban,6147,16937.441390303044,178,38.65211003095078,19.106973741628465,22.24698325400489,52.83988182563591,940.9409619987397,26092.340258234533
City_369,-54.75759573792664,130.24282356486623,808.5739899160889,13.293219336364048,Industrial,5685,47122.34996385073,41,26.260559813810566,27.736590164117715,16.40031794691935,61.04376053006168,829.1321168586699,47093.81919843836
City_370,-77.51496584247022,160.6015663681078,1068.9449621574495,28.14949774963239,Water,6276,45821.82463286868,79,11.963470712082616,3.837903094436901,26.534361827902774,67.5107682546294,1312.6644619275357,3341.286869388863
City_371,-71.8599597520632,-45.608646139288936,4371.277923187378,30.444633246423628,Industrial,8413,1562.5523277195143,161,23.5999302672178,0.20937218139789326,16.619797665093927,50.938980614999195,2353.1707664367623,18259.31777846652
City_372,-86.72007138272104,-82.53191766832065,814.396287192704,15.337784157766798,Water,8047,23055.70979726574,142,10.318952170329535,33.521716689845874,16.03677657468926,69.45892698476291,1920.8436300248236,42972.02744548345
City_373,-73.00026706393288,51.83983556604568,3844.732920163106,22.646317323795724,Water,8323,48878.10741952709,199,58.91773935284283,32.09097584007176,5.863740011051997,42.06629428458564,1337.8472495858373,20406.66939433787
City_374,32.941219214944226,-32.855698404685285,2215.2503540161565,31.01757570028,Urban,7855,6052.946757995714,195,58.287360490987375,20.53944049998059,4.9868808615497615,41.971779710576655,1534.544339508621,10758.687982256284
City_375,-77.18604327715879,-170.86091196227585,1112.5398348142967,28.320038619156264,Green Space,6965,27841.450024782655,182,29.75776487361525,24.48220380160163,27.494674533465428,55.45150820582181,668.4260223541967,21814.914885239177
City_376,-32.58438654712297,-123.78506494817147,3918.3745557263014,23.555930137296208,Urban,1997,48968.9178450141,43,46.4185427169823,20.77215002960448,9.835145965501022,54.13892768242882,2469.1517927522264,19892.072573091795
City_377,62.07755597450182,77.75000238506311,2003.8736475119947,24.75869226146932,Green Space,3055,28219.27578118715,61,27.290304920521248,1.2002522422444428,11.162467648886878,52.62532861468609,1832.8146093898379,45855.393871868466
City_378,-85.81105156755135,57.2126190876545,2316.678092683606,22.709013672907,Water,5909,10300.949845635643,168,43.5546578542988,16.768580310873123,22.794709752851652,59.6407905067564,1070.808136926845,38334.784411411754
City_379,56.60432686600845,-170.24544269874593,1616.5501622989457,17.438711282970516,Urban,3451,29526.978274536898,175,50.27150215229896,8.854112769864491,10.164704472684221,52.82934329246285,1671.6167884304887,25750.66223145631
City_380,-39.266140540788015,-100.0900217041382,2668.2788314571735,24.125549821475403,Green Space,1738,11017.588123527796,184,57.33781223461204,4.921209455068437,28.561873399170082,47.69031673872368,718.964732137988,49430.157769356985
City_381,-68.73033102810187,-96.8130732282943,735.8574266326025,27.222132551252265,Industrial,9665,26465.508881829726,84,30.0106137924836,47.83602169446749,22.13783306996401,52.378781963544036,2431.673337615167,23798.599032520244
City_382,35.412689765547114,61.88138769554223,1759.8669149329232,31.833072896520193,Green Space,5227,4628.068677705052,149,49.16489914780239,29.967986252108282,17.922877277202602,78.9961709124094,849.5699757667319,3853.653710193486
City_383,23.20971242037912,-172.9042064084289,4362.355450508794,25.907283849481203,Urban,4465,30668.65079150583,104,23.29642253160594,36.432814211830134,26.426854816342573,56.44453667979394,1796.0606361104283,13851.441768934259
City_384,67.94496243486952,-142.52091048555343,1161.6004471550739,29.02803842607895,Industrial,6186,26322.70701727975,50,59.51661518968242,15.768187163305875,1.4881772504844826,57.78851107433343,990.9089250778609,22367.45353074632
City_385,42.312787884699446,107.96979073434818,2955.3149904358147,14.001790873864325,Green Space,9742,37267.907069311696,162,11.288479938217558,19.65735647470076,7.711880765676263,63.061799598045596,1935.1227652970715,8688.228583159886
City_386,54.62656746927274,-115.7239216604399,1463.3552890111268,21.538936860494747,Green Space,4201,31904.323086780467,116,40.17644032505605,11.846199694836173,13.951090026627298,79.33363073656906,2053.642734480562,47430.6911898781
City_387,-39.23377693716483,54.98859882667489,3480.629065589703,10.233290495677332,Green Space,3280,27930.707158007077,198,42.97529908256636,4.848283548271237,6.8093561841456305,49.66405105743052,1846.8394578228654,38575.595993070885
City_388,-58.06088211964989,-94.25419882317846,588.9314732325743,16.166971613040577,Green Space,7898,34799.163613157936,88,44.402277853706444,8.95158187207919,22.317155619064557,67.25128442129736,1728.998920510385,14146.07282096086
City_389,45.11065529535449,-144.20109860663575,4364.194702853451,28.16154287782512,Green Space,2088,8053.153765039312,118,16.01937893945445,39.87570226482429,27.576240931611757,68.63938774166897,2284.9381879040234,29949.422142377876
City_390,55.230253068107515,-92.45801124019653,2042.0529362263767,34.79524878373408,Industrial,2868,30172.6234016716,179,56.92648917365652,33.87729025918879,12.713103597927702,64.29297667172264,657.2534219795161,36351.00869836903
City_391,88.2909255601212,80.01609546803729,1062.2270850590878,12.479452489680398,Water,6289,9433.419538316106,112,19.05916395250414,27.346443799273846,10.263978003356849,43.54313358546576,1161.8295315603905,47122.6675164331
City_392,-15.72881815594323,128.05072851826287,330.73536298505695,20.037357896532207,Industrial,936,46350.58818474216,94,41.137670161992055,23.754493643338403,28.84652196412699,67.07489103310306,996.5749592616919,44200.13210959512
City_393,-23.03674455729903,118.879151244117,763.9105728939334,30.00177421747899,Industrial,3328,4348.371137434606,93,21.133803956154246,46.12171418280622,13.345572984826225,42.56378844144702,2476.027924130843,26244.41908077247
City_394,49.754332933559425,-37.013929337356274,2338.9827685020796,15.100890865722471,Industrial,2056,22088.36273484887,100,25.360820851063544,3.6367473889334203,14.671452013478497,63.84570598199588,1278.7795593337469,38957.97836985786
City_395,-28.65536275445679,60.510649165432625,1516.5142939407883,23.877123732557155,Water,8070,35094.0764051168,33,37.32292708640622,14.030040661895798,10.54949617025716,69.58324708886971,1965.2253984807974,28545.092937551664
City_396,77.53631860864164,-106.20565365030446,3729.9751464717424,28.32678240074187,Urban,7980,23443.088371744678,172,30.859670928228823,17.4968926785357,27.28645419036415,48.43879562479802,1869.4503277620092,28082.490612231464
City_397,64.51429533174212,-74.46681710603522,1938.9938564781266,25.399636256504476,Water,9996,5512.667408412215,133,18.011280048825313,39.12129061063939,17.068664498455522,73.66488030171097,924.1624749547555,6622.355958571403
City_398,-12.78107507249669,142.68089466760313,1119.2142266443345,14.700618365385402,Industrial,682,28115.57179020866,179,18.546820121042416,49.62573100809857,22.865237615449338,41.21415222132017,977.9953604231026,7180.745242791451
City_399,45.15679220246952,-175.31930753613503,2777.152439718135,18.884614217143486,Green Space,7690,32439.963532540372,122,30.907239408139983,12.033525737857653,24.35420155052659,73.75251454633224,1062.5691271060682,26947.147136100415
City_400,45.81771733524283,-149.21692889239148,3180.4974759845063,29.59479461213493,Green Space,7187,35485.823238534875,171,47.86414891377504,43.71536670685403,10.255471257517746,58.413162025710605,1322.2545565187584,14174.215703971324
